url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,272305000.sb3,24,2/4,4/4,3/4,3/4,2/4,2/4,4/4,0/4,4/4,0,1,15,11,None,Default,18,2/3,3/3,3/3,3/3,2/3,2/3,3/3,315
,288874252.sb3,17,2/4,3/4,0/4,1/4,2/4,2/4,2/4,3/4,2/4,0,2,1,0,None,Default,12,2/3,3/3,0/3,1/3,2/3,2/3,2/3,94
,263038665.sb3,15,1/4,3/4,0/4,4/4,2/4,1/4,1/4,0/4,3/4,0,2,11,3,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,160
,313651075.sb3,29,4/4,4/4,3/4,4/4,4/4,2/4,4/4,0/4,4/4,0,0,7,12,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,298
,300626538.sb3,15,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,2/4,9,0,2,1,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,530
,298501162.sb3,10,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,2/4,0,0,3,2,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,64
,292787456.sb3,11,1/4,1/4,0/4,1/4,2/4,1/4,2/4,0/4,3/4,0,0,1,0,None,Default,8,1/3,1/3,0/3,1/3,2/3,1/3,2/3,25
,289005944.sb3,28,1/4,4/4,4/4,4/4,4/4,3/4,4/4,0/4,4/4,14,6,0,0,None,Default,19,1/3,3/3,3/3,3/3,3/3,3/3,3/3,498
,284187888.sb3,22,1/4,4/4,4/4,2/4,2/4,2/4,4/4,0/4,3/4,0,0,0,2,None,Default,16,1/3,3/3,3/3,2/3,2/3,2/3,3/3,285
,284060468.sb3,22,3/4,4/4,0/4,4/4,4/4,2/4,1/4,0/4,4/4,5,0,14,1,None,Default,15,3/3,3/3,0/3,3/3,3/3,2/3,1/3,524
,258354350.sb3,29,4/4,3/4,4/4,3/4,4/4,2/4,4/4,1/4,4/4,0,0,3,11,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,150
,304963675.sb3,21,1/4,3/4,4/4,2/4,2/4,2/4,4/4,3/4,0/4,0,0,0,0,None,Default,16,1/3,3/3,3/3,2/3,2/3,2/3,3/3,12
,274818977.sb3,15,1/4,2/4,0/4,2/4,2/4,2/4,1/4,1/4,4/4,0,0,0,1,None,Default,10,1/3,2/3,0/3,2/3,2/3,2/3,1/3,45
,303303763.sb3,14,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,6,22,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,274
,246421337.sb3,12,1/4,1/4,0/4,1/4,2/4,2/4,1/4,1/4,3/4,0,1,1,1,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,39
,290236535.sb3,29,4/4,3/4,4/4,2/4,4/4,3/4,4/4,2/4,3/4,0,3,11,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,479
,278424996.sb3,13,3/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,0,0,0,None,Default,10,3/3,1/3,0/3,2/3,2/3,1/3,1/3,32
,281317213.sb3,12,1/4,3/4,0/4,2/4,1/4,1/4,1/4,0/4,3/4,0,0,0,1,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,47
,290896289.sb3,24,1/4,4/4,3/4,3/4,4/4,2/4,4/4,0/4,3/4,0,2,5,0,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,99
,302435522.sb3,16,1/4,3/4,0/4,3/4,4/4,1/4,1/4,0/4,3/4,0,0,3,2,None,Default,12,1/3,3/3,0/3,3/3,3/3,1/3,1/3,157
,278103592.sb3,19,1/4,4/4,0/4,4/4,4/4,1/4,1/4,0/4,4/4,9,0,0,0,None,Default,12,1/3,3/3,0/3,3/3,3/3,1/3,1/3,339
,300254909.sb3,29,3/4,4/4,4/4,2/4,3/4,3/4,4/4,2/4,4/4,0,1,0,0,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,350
,287313259.sb3,28,4/4,3/4,4/4,3/4,4/4,2/4,4/4,0/4,4/4,2,4,6,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,532
,284983576.sb3,11,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,3/4,0,2,0,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,44
,291211640.sb3,10,1/4,2/4,0/4,2/4,2/4,2/4,1/4,0/4,0/4,0,1,2,1,None,Default,10,1/3,2/3,0/3,2/3,2/3,2/3,1/3,114
,279186806.sb3,15,1/4,1/4,0/4,2/4,3/4,1/4,4/4,0/4,3/4,0,1,3,3,None,Default,11,1/3,1/3,0/3,2/3,3/3,1/3,3/3,53
,285812066.sb3,25,3/4,4/4,1/4,2/4,2/4,2/4,4/4,4/4,3/4,0,3,1,0,None,Default,16,3/3,3/3,1/3,2/3,2/3,2/3,3/3,93
,303817274.sb3,17,1/4,4/4,0/4,2/4,4/4,2/4,1/4,0/4,3/4,0,1,6,4,None,Default,12,1/3,3/3,0/3,2/3,3/3,2/3,1/3,106
,259608957.sb3,7,1/4,0/4,0/4,2/4,1/4,2/4,1/4,0/4,0/4,8,0,0,0,None,Default,7,1/3,0/3,0/3,2/3,1/3,2/3,1/3,106
,276973022.sb3,9,1/4,2/4,0/4,1/4,2/4,2/4,1/4,0/4,0/4,0,0,1,1,None,Default,9,1/3,2/3,0/3,1/3,2/3,2/3,1/3,47
,301387638.sb3,23,1/4,4/4,0/4,4/4,4/4,1/4,4/4,2/4,3/4,3,1,1,0,None,Default,14,1/3,3/3,0/3,3/3,3/3,1/3,3/3,162
,292823278.sb3,23,4/4,3/4,4/4,0/4,2/4,2/4,4/4,0/4,4/4,0,0,3,1,None,Default,16,3/3,3/3,3/3,0/3,2/3,2/3,3/3,46
,305585359.sb3,10,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,2/4,0,0,2,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,46
,293359322.sb3,26,2/4,3/4,4/4,3/4,2/4,2/4,4/4,2/4,4/4,0,0,4,15,None,Default,18,2/3,3/3,3/3,3/3,2/3,2/3,3/3,114
,278074353.sb3,8,1/4,1/4,0/4,3/4,1/4,1/4,1/4,0/4,0/4,0,0,0,1,None,Default,8,1/3,1/3,0/3,3/3,1/3,1/3,1/3,54
,264671655.sb3,10,1/4,1/4,0/4,0/4,2/4,1/4,2/4,0/4,3/4,0,2,0,0,None,Default,7,1/3,1/3,0/3,0/3,2/3,1/3,2/3,6
,277215767.sb3,26,4/4,3/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,19,0,1,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,262
,288894732.sb3,24,1/4,4/4,2/4,4/4,4/4,1/4,4/4,0/4,4/4,0,4,1,1,None,Default,16,1/3,3/3,2/3,3/3,3/3,1/3,3/3,281
,302759048.sb3,23,1/4,4/4,0/4,2/4,3/4,1/4,4/4,4/4,4/4,0,0,0,34,None,Default,13,1/3,3/3,0/3,2/3,3/3,1/3,3/3,197
,302026513.sb3,7,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,0/4,0,1,0,0,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,10
,287917777.sb3,29,3/4,4/4,4/4,2/4,2/4,2/4,4/4,4/4,4/4,0,6,3,27,None,Default,18,3/3,3/3,3/3,2/3,2/3,2/3,3/3,325
,288264862.sb3,26,3/4,2/4,4/4,3/4,3/4,2/4,4/4,1/4,4/4,0,0,0,0,None,Default,19,3/3,2/3,3/3,3/3,3/3,2/3,3/3,378
,267506180.sb3,23,1/4,1/4,4/4,2/4,4/4,2/4,4/4,1/4,4/4,0,0,2,0,None,Default,15,1/3,1/3,3/3,2/3,3/3,2/3,3/3,106
,279589631.sb3,9,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,1/4,0,1,0,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,19
,261234125.sb3,30,4/4,4/4,4/4,3/4,4/4,2/4,4/4,2/4,3/4,0,32,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,309
,278108426.sb3,15,1/4,4/4,1/4,3/4,2/4,2/4,1/4,0/4,1/4,0,0,7,6,None,Default,13,1/3,3/3,1/3,3/3,2/3,2/3,1/3,171
,301226976.sb3,21,1/4,1/4,4/4,2/4,2/4,2/4,4/4,1/4,4/4,0,2,1,0,None,Default,14,1/3,1/3,3/3,2/3,2/3,2/3,3/3,102
,302709882.sb3,10,1/4,3/4,0/4,2/4,1/4,1/4,1/4,0/4,1/4,0,0,3,2,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,69
,290557164.sb3,20,1/4,2/4,3/4,3/4,4/4,2/4,4/4,1/4,0/4,0,10,2,1,None,Default,17,1/3,2/3,3/3,3/3,3/3,2/3,3/3,74
,261053075.sb3,24,1/4,4/4,4/4,3/4,2/4,3/4,4/4,0/4,3/4,4,0,0,10,None,Default,18,1/3,3/3,3/3,3/3,2/3,3/3,3/3,475
,288598742.sb3,11,1/4,4/4,0/4,2/4,2/4,1/4,1/4,0/4,0/4,0,1,2,1,None,Default,10,1/3,3/3,0/3,2/3,2/3,1/3,1/3,204
,238480177.sb3,30,4/4,4/4,4/4,4/4,2/4,2/4,4/4,3/4,3/4,0,5,4,4,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,480
,264154064.sb3,18,1/4,1/4,3/4,4/4,2/4,2/4,4/4,0/4,1/4,29,0,0,1,None,Default,15,1/3,1/3,3/3,3/3,2/3,2/3,3/3,314
,282561664.sb3,12,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,4/4,0,2,1,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,70
,281746102.sb3,10,1/4,2/4,0/4,0/4,2/4,2/4,1/4,1/4,1/4,0,1,0,1,None,Default,8,1/3,2/3,0/3,0/3,2/3,2/3,1/3,25
,284046023.sb3,21,1/4,4/4,3/4,3/4,3/4,2/4,4/4,0/4,1/4,0,1,0,1,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,247
,302279478.sb3,14,1/4,4/4,0/4,3/4,2/4,2/4,1/4,0/4,1/4,0,1,1,0,None,Default,12,1/3,3/3,0/3,3/3,2/3,2/3,1/3,82
,281741611.sb3,7,1/4,1/4,0/4,0/4,1/4,2/4,1/4,0/4,1/4,0,0,0,3,None,Default,6,1/3,1/3,0/3,0/3,1/3,2/3,1/3,3
,300960197.sb3,25,1/4,3/4,3/4,3/4,4/4,2/4,4/4,1/4,4/4,0,0,5,28,None,Default,18,1/3,3/3,3/3,3/3,3/3,2/3,3/3,92
,311617776.sb3,26,4/4,4/4,1/4,4/4,4/4,1/4,4/4,2/4,2/4,0,4,0,0,None,Default,17,3/3,3/3,1/3,3/3,3/3,1/3,3/3,367
,287686306.sb3,11,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,3/4,0,2,2,0,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,31
,266236869.sb3,30,3/4,3/4,3/4,3/4,4/4,2/4,4/4,4/4,4/4,0,7,5,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,319
,307453422.sb3,27,4/4,3/4,3/4,1/4,4/4,2/4,4/4,2/4,4/4,0,9,0,1,None,Default,18,3/3,3/3,3/3,1/3,3/3,2/3,3/3,234
,283005470.sb3,14,1/4,1/4,2/4,2/4,2/4,1/4,4/4,0/4,1/4,2,0,0,1,None,Default,12,1/3,1/3,2/3,2/3,2/3,1/3,3/3,30
,306850170.sb3,24,2/4,4/4,3/4,3/4,3/4,2/4,4/4,0/4,3/4,0,0,2,29,None,Default,19,2/3,3/3,3/3,3/3,3/3,2/3,3/3,248
,298231866.sb3,13,1/4,3/4,0/4,2/4,1/4,1/4,1/4,0/4,4/4,0,0,0,0,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,66
,294607050.sb3,12,2/4,3/4,0/4,0/4,2/4,1/4,1/4,0/4,3/4,0,0,4,0,None,Default,9,2/3,3/3,0/3,0/3,2/3,1/3,1/3,84
,268786641.sb3,17,4/4,3/4,0/4,1/4,4/4,2/4,1/4,0/4,2/4,0,1,0,1,None,Default,13,3/3,3/3,0/3,1/3,3/3,2/3,1/3,83
,303748457.sb3,17,4/4,3/4,0/4,1/4,2/4,1/4,1/4,2/4,3/4,0,0,8,1,None,Default,11,3/3,3/3,0/3,1/3,2/3,1/3,1/3,86
,269477436.sb3,30,4/4,4/4,4/4,2/4,4/4,3/4,4/4,2/4,3/4,0,1,0,1,None,Default,20,3/3,3/3,3/3,2/3,3/3,3/3,3/3,327
,259662672.sb3,8,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,1/4,0,1,1,0,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,16
,281203235.sb3,9,1/4,1/4,0/4,1/4,2/4,2/4,1/4,1/4,0/4,0,1,1,1,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,25
,266924640.sb3,13,1/4,3/4,0/4,3/4,2/4,2/4,1/4,0/4,1/4,0,0,1,1,None,Default,12,1/3,3/3,0/3,3/3,2/3,2/3,1/3,38
,270693321.sb3,31,4/4,4/4,4/4,3/4,3/4,2/4,4/4,3/4,4/4,0,0,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,431
,277176653.sb3,18,1/4,2/4,4/4,2/4,2/4,2/4,4/4,0/4,1/4,0,1,6,2,None,Default,15,1/3,2/3,3/3,2/3,2/3,2/3,3/3,243
,280846584.sb3,8,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,1/4,0,2,0,1,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,26
,312379907.sb3,26,3/4,1/4,4/4,0/4,4/4,2/4,4/4,4/4,4/4,0,0,1,1,None,Default,15,3/3,1/3,3/3,0/3,3/3,2/3,3/3,111
,287538298.sb3,15,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,3/4,0,1,3,0,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,99
,280530735.sb3,18,3/4,1/4,0/4,2/4,4/4,1/4,4/4,0/4,3/4,0,0,0,0,None,Default,13,3/3,1/3,0/3,2/3,3/3,1/3,3/3,71
,247323066.sb3,26,4/4,3/4,1/4,2/4,4/4,2/4,4/4,4/4,2/4,2,0,1,3,None,Default,17,3/3,3/3,1/3,2/3,3/3,2/3,3/3,76
,280544731.sb3,17,1/4,3/4,1/4,1/4,4/4,3/4,4/4,0/4,0/4,0,9,2,1,None,Default,15,1/3,3/3,1/3,1/3,3/3,3/3,3/3,60
,296526250.sb3,18,1/4,0/4,3/4,3/4,1/4,2/4,4/4,0/4,4/4,0,0,1,1,None,Default,13,1/3,0/3,3/3,3/3,1/3,2/3,3/3,44
,279011582.sb3,10,1/4,1/4,0/4,2/4,4/4,1/4,1/4,0/4,0/4,0,0,0,1,None,Default,9,1/3,1/3,0/3,2/3,3/3,1/3,1/3,84
,282713730.sb3,12,1/4,4/4,0/4,3/4,1/4,2/4,1/4,0/4,0/4,0,0,24,6,None,Default,11,1/3,3/3,0/3,3/3,1/3,2/3,1/3,475
,275717015.sb3,29,4/4,3/4,3/4,2/4,4/4,1/4,4/4,4/4,4/4,0,0,1,1,None,Default,18,3/3,3/3,3/3,2/3,3/3,1/3,3/3,184
,248722218.sb3,29,4/4,3/4,4/4,1/4,4/4,2/4,4/4,3/4,4/4,0,0,0,0,None,Default,18,3/3,3/3,3/3,1/3,3/3,2/3,3/3,137
,306416700.sb3,12,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,0/4,0,0,1,1,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,49
,296187357.sb3,15,1/4,2/4,3/4,1/4,2/4,2/4,4/4,0/4,0/4,2,4,0,1,None,Default,14,1/3,2/3,3/3,1/3,2/3,2/3,3/3,118
,276984091.sb3,11,1/4,1/4,0/4,1/4,2/4,2/4,1/4,2/4,1/4,0,1,0,0,None,Default,8,1/3,1/3,0/3,1/3,2/3,2/3,1/3,26
,287410543.sb3,23,4/4,4/4,0/4,3/4,3/4,1/4,4/4,0/4,4/4,0,2,4,1,None,Default,16,3/3,3/3,0/3,3/3,3/3,1/3,3/3,101
,288036238.sb3,20,1/4,4/4,4/4,2/4,2/4,2/4,1/4,1/4,3/4,0,0,7,2,None,Default,14,1/3,3/3,3/3,2/3,2/3,2/3,1/3,192
,298021689.sb3,6,1/4,2/4,0/4,0/4,1/4,2/4,0/4,0/4,0/4,0,0,0,1,None,Default,6,1/3,2/3,0/3,0/3,1/3,2/3,0/3,0
,291879638.sb3,28,3/4,4/4,4/4,4/4,3/4,2/4,4/4,1/4,3/4,2,3,3,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,172
,308667009.sb3,24,4/4,3/4,3/4,3/4,2/4,2/4,4/4,0/4,3/4,0,0,0,3,None,Default,19,3/3,3/3,3/3,3/3,2/3,2/3,3/3,134
,273517776.sb3,35,4/4,4/4,4/4,4/4,4/4,3/4,4/4,4/4,4/4,0,0,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,457
,285963281.sb3,9,1/4,1/4,0/4,3/4,1/4,1/4,1/4,0/4,1/4,0,2,0,0,None,Default,8,1/3,1/3,0/3,3/3,1/3,1/3,1/3,35
,289016015.sb3,21,4/4,3/4,0/4,4/4,3/4,2/4,1/4,0/4,4/4,0,1,0,0,None,Default,15,3/3,3/3,0/3,3/3,3/3,2/3,1/3,322
,284429741.sb3,31,4/4,3/4,4/4,3/4,4/4,2/4,4/4,3/4,4/4,0,2,1,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,309
,284353097.sb3,7,1/4,0/4,0/4,2/4,2/4,2/4,0/4,0/4,0/4,0,0,2,0,None,Default,7,1/3,0/3,0/3,2/3,2/3,2/3,0/3,0
,304746838.sb3,13,1/4,4/4,0/4,4/4,2/4,1/4,1/4,0/4,0/4,2,0,0,1,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,266
,283147621.sb3,32,3/4,3/4,4/4,4/4,4/4,3/4,4/4,3/4,4/4,0,11,0,1,None,Default,21,3/3,3/3,3/3,3/3,3/3,3/3,3/3,489
,287034468.sb3,24,4/4,4/4,1/4,4/4,2/4,1/4,4/4,1/4,3/4,0,3,7,1,None,Default,16,3/3,3/3,1/3,3/3,2/3,1/3,3/3,162
,294995871.sb3,11,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,4/4,0,1,0,0,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,100
,285819012.sb3,15,1/4,1/4,3/4,0/4,2/4,1/4,4/4,0/4,3/4,0,0,0,1,None,Default,11,1/3,1/3,3/3,0/3,2/3,1/3,3/3,34
,270856868.sb3,26,4/4,4/4,2/4,4/4,3/4,2/4,4/4,0/4,3/4,0,0,2,1,None,Default,19,3/3,3/3,2/3,3/3,3/3,2/3,3/3,124
,302535048.sb3,26,2/4,3/4,4/4,2/4,3/4,2/4,4/4,3/4,3/4,0,2,6,0,None,Default,18,2/3,3/3,3/3,2/3,3/3,2/3,3/3,164
,265590760.sb3,23,1/4,2/4,3/4,2/4,4/4,3/4,4/4,0/4,4/4,0,0,1,1,None,Default,17,1/3,2/3,3/3,2/3,3/3,3/3,3/3,87
,279142995.sb3,26,4/4,4/4,2/4,4/4,2/4,2/4,4/4,0/4,4/4,0,0,11,2,None,Default,18,3/3,3/3,2/3,3/3,2/3,2/3,3/3,215
,294568380.sb3,24,3/4,4/4,4/4,3/4,3/4,2/4,4/4,0/4,1/4,0,3,2,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,86
,276923943.sb3,21,1/4,3/4,1/4,3/4,4/4,1/4,4/4,0/4,4/4,0,2,1,0,None,Default,15,1/3,3/3,1/3,3/3,3/3,1/3,3/3,189
,260866363.sb3,22,1/4,3/4,3/4,2/4,3/4,2/4,4/4,2/4,2/4,0,0,0,0,None,Default,17,1/3,3/3,3/3,2/3,3/3,2/3,3/3,38
,259577598.sb3,17,4/4,3/4,0/4,1/4,4/4,2/4,1/4,0/4,2/4,0,1,1,1,None,Default,13,3/3,3/3,0/3,1/3,3/3,2/3,1/3,74
,261811206.sb3,25,2/4,4/4,3/4,4/4,3/4,2/4,4/4,0/4,3/4,4,0,1,1,None,Default,19,2/3,3/3,3/3,3/3,3/3,2/3,3/3,181
,269854445.sb3,33,4/4,4/4,4/4,4/4,3/4,2/4,4/4,4/4,4/4,0,2,1,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,357
,286423354.sb3,29,4/4,3/4,4/4,4/4,4/4,2/4,4/4,0/4,4/4,0,8,5,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,279
,294485045.sb3,16,1/4,4/4,0/4,2/4,2/4,2/4,2/4,0/4,3/4,0,7,14,1,None,Default,12,1/3,3/3,0/3,2/3,2/3,2/3,2/3,107
,258537024.sb3,28,4/4,4/4,4/4,3/4,3/4,2/4,4/4,1/4,3/4,0,3,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,265
,276414720.sb3,10,1/4,2/4,0/4,0/4,2/4,2/4,2/4,0/4,1/4,2,0,4,1,None,Default,9,1/3,2/3,0/3,0/3,2/3,2/3,2/3,35
,265289825.sb3,26,4/4,4/4,4/4,2/4,2/4,3/4,4/4,0/4,3/4,0,1,5,0,None,Default,19,3/3,3/3,3/3,2/3,2/3,3/3,3/3,366
,303927970.sb3,25,4/4,3/4,2/4,2/4,4/4,2/4,4/4,0/4,4/4,0,0,0,0,None,Default,18,3/3,3/3,2/3,2/3,3/3,2/3,3/3,136
,309894508.sb3,17,2/4,3/4,2/4,1/4,3/4,2/4,1/4,0/4,3/4,0,3,5,2,None,Default,14,2/3,3/3,2/3,1/3,3/3,2/3,1/3,69
,276992462.sb3,9,1/4,3/4,0/4,2/4,1/4,1/4,1/4,0/4,0/4,0,0,2,1,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,52
,265661112.sb3,8,1/4,1/4,0/4,1/4,2/4,1/4,1/4,0/4,1/4,0,0,2,1,None,Default,7,1/3,1/3,0/3,1/3,2/3,1/3,1/3,29
,278627611.sb3,22,2/4,4/4,0/4,4/4,3/4,1/4,4/4,0/4,4/4,4,10,12,0,None,Default,15,2/3,3/3,0/3,3/3,3/3,1/3,3/3,509
,286919902.sb3,30,4/4,4/4,4/4,3/4,4/4,2/4,4/4,1/4,4/4,0,1,0,0,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,278
,280524586.sb3,30,3/4,4/4,4/4,4/4,4/4,2/4,4/4,3/4,2/4,0,0,1,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,275
,249703653.sb3,10,3/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,0/4,0,1,0,1,None,Default,9,3/3,1/3,0/3,0/3,2/3,2/3,1/3,23
,281656804.sb3,21,1/4,3/4,3/4,3/4,1/4,2/4,4/4,0/4,4/4,0,0,0,0,None,Default,16,1/3,3/3,3/3,3/3,1/3,2/3,3/3,154
,263114525.sb3,29,4/4,4/4,3/4,4/4,4/4,1/4,4/4,2/4,3/4,0,1,0,0,None,Default,19,3/3,3/3,3/3,3/3,3/3,1/3,3/3,269
,296814280.sb3,20,1/4,4/4,2/4,2/4,3/4,3/4,4/4,0/4,1/4,12,0,0,0,None,Default,17,1/3,3/3,2/3,2/3,3/3,3/3,3/3,286
,293675441.sb3,9,1/4,1/4,0/4,0/4,2/4,2/4,1/4,1/4,1/4,0,0,0,1,None,Default,7,1/3,1/3,0/3,0/3,2/3,2/3,1/3,18
,302261643.sb3,12,2/4,3/4,0/4,0/4,2/4,1/4,1/4,0/4,3/4,0,0,3,1,None,Default,9,2/3,3/3,0/3,0/3,2/3,1/3,1/3,42
,303832709.sb3,19,1/4,1/4,0/4,3/4,4/4,1/4,4/4,1/4,4/4,0,1,0,0,None,Default,12,1/3,1/3,0/3,3/3,3/3,1/3,3/3,455
,300065492.sb3,33,4/4,4/4,4/4,4/4,3/4,2/4,4/4,4/4,4/4,0,2,5,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,348
,303164141.sb3,19,1/4,4/4,0/4,4/4,2/4,2/4,1/4,3/4,2/4,2,0,1,2,None,Default,12,1/3,3/3,0/3,3/3,2/3,2/3,1/3,235
,299202416.sb3,25,1/4,2/4,4/4,2/4,2/4,2/4,4/4,4/4,4/4,0,10,0,0,None,Default,15,1/3,2/3,3/3,2/3,2/3,2/3,3/3,350
,304928006.sb3,13,2/4,3/4,0/4,3/4,2/4,1/4,1/4,0/4,1/4,0,1,0,1,None,Default,12,2/3,3/3,0/3,3/3,2/3,1/3,1/3,105
,302904555.sb3,12,2/4,3/4,0/4,0/4,2/4,1/4,1/4,0/4,3/4,0,0,6,1,None,Default,9,2/3,3/3,0/3,0/3,2/3,1/3,1/3,78
,285540280.sb3,33,4/4,4/4,4/4,4/4,4/4,2/4,4/4,3/4,4/4,0,6,10,2,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,347
,294722226.sb3,16,1/4,4/4,0/4,3/4,2/4,1/4,1/4,0/4,4/4,0,0,15,0,None,Default,11,1/3,3/3,0/3,3/3,2/3,1/3,1/3,261
,286960574.sb3,26,3/4,4/4,2/4,4/4,4/4,2/4,4/4,0/4,3/4,4,4,0,0,None,Default,19,3/3,3/3,2/3,3/3,3/3,2/3,3/3,364
,293483776.sb3,13,1/4,4/4,0/4,2/4,1/4,1/4,1/4,0/4,3/4,0,0,0,1,None,Default,9,1/3,3/3,0/3,2/3,1/3,1/3,1/3,64
,304154783.sb3,19,1/4,4/4,1/4,2/4,2/4,2/4,4/4,0/4,3/4,0,1,0,1,None,Default,14,1/3,3/3,1/3,2/3,2/3,2/3,3/3,118
,289093033.sb3,18,1/4,3/4,0/4,4/4,4/4,1/4,1/4,0/4,4/4,0,2,2,1,None,Default,12,1/3,3/3,0/3,3/3,3/3,1/3,1/3,103
,298612551.sb3,25,1/4,4/4,4/4,3/4,2/4,2/4,4/4,1/4,4/4,0,3,5,3,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,200
,269984845.sb3,21,1/4,4/4,4/4,3/4,2/4,2/4,4/4,0/4,1/4,0,5,0,0,None,Default,17,1/3,3/3,3/3,3/3,2/3,2/3,3/3,220
,296052544.sb3,23,1/4,4/4,2/4,3/4,2/4,3/4,4/4,0/4,4/4,0,24,8,9,None,Default,17,1/3,3/3,2/3,3/3,2/3,3/3,3/3,301
,300657587.sb3,9,1/4,1/4,0/4,2/4,2/4,1/4,1/4,0/4,1/4,0,2,3,1,None,Default,8,1/3,1/3,0/3,2/3,2/3,1/3,1/3,79
,285901167.sb3,16,1/4,4/4,0/4,2/4,2/4,2/4,1/4,0/4,4/4,0,0,1,0,None,Default,11,1/3,3/3,0/3,2/3,2/3,2/3,1/3,211
,309658201.sb3,28,3/4,4/4,3/4,3/4,4/4,2/4,4/4,1/4,4/4,0,3,1,1,None,Default,20,3/3,3/3,3/3,3/3,3/3,2/3,3/3,122
